Id,ActivityDate,TotalSteps,TotalDistance,Calories
5553957443,4/27/2016,10538,6.88000011444092,1922
5553957443,4/28/2016,11393,7.63000011444092,1999
5553957443,4/29/2016,12764,8.32999992370605,2169
5553957443,4/30/2016,1202,0.779999971389771,1463
5553957443,5/1/2016,5164,3.36999988555908,1747
5553957443,5/2/2016,9769,6.38000011444092,1996
5553957443,5/3/2016,12848,8.39000034332275,2116
5553957443,5/4/2016,4249,2.76999998092651,1698
5553957443,5/5/2016,14331,9.51000022888184,2156
5553957443,5/6/2016,9632,6.28999996185303,1916
5553957443,5/7/2016,1868,1.22000002861023,1494
5553957443,5/8/2016,6083,4,1762
5553957443,5/9/2016,11611,7.57999992370605,2272
5553957443,5/10/2016,16358,10.710000038147,2335
5553957443,5/11/2016,4926,3.22000002861023,1693
5553957443,5/12/2016,3121,2.03999996185303,741
5577150313,4/12/2016,8135,6.07999992370605,3405
5577150313,4/13/2016,5077,3.78999996185303,2551
5577150313,4/14/2016,8596,6.42000007629395,4022
5577150313,4/15/2016,12087,9.07999992370605,4005
5577150313,4/16/2016,14269,10.6599998474121,4274
5577150313,4/17/2016,12231,9.14000034332275,4552
5577150313,4/18/2016,9893,7.3899998664856,3625
5577150313,4/19/2016,12574,9.42000007629395,3501
5577150313,4/20/2016,8330,6.21999979019165,3192
5577150313,4/21/2016,10830,8.09000015258789,4018
5577150313,4/22/2016,9172,6.84999990463257,3329
5577150313,4/23/2016,7638,5.71000003814697,3152
5577150313,4/24/2016,15764,11.7799997329712,4392
5577150313,4/25/2016,6393,4.78000020980835,3374
5577150313,4/26/2016,5325,3.98000001907349,3088
5577150313,4/27/2016,6805,5.1399998664856,3294
5577150313,4/28/2016,9841,7.42999982833862,3580
5577150313,4/29/2016,7924,5.92000007629395,3544
5577150313,4/30/2016,12363,9.23999977111816,4501
5577150313,5/1/2016,13368,9.98999977111816,4546
5577150313,5/2/2016,7439,5.55999994277954,3014
5577150313,5/3/2016,11045,8.25,3795
5577150313,5/4/2016,5206,3.89000010490417,2755
5577150313,5/5/2016,7550,5.6399998664856,3004
5577150313,5/6/2016,4950,3.70000004768372,2643
5577150313,5/7/2016,0,0,1819
5577150313,5/8/2016,0,0,1819
5577150313,5/9/2016,3421,2.55999994277954,2489
5577150313,5/10/2016,8869,6.65000009536743,3841
5577150313,5/11/2016,4038,3.03999996185303,1665
6117666160,4/12/2016,0,0,1496
6117666160,4/13/2016,0,0,1496
6117666160,4/14/2016,0,0,1496
6117666160,4/15/2016,14019,10.5900001525879,2865
6117666160,4/16/2016,14450,10.9099998474121,2828
6117666160,4/17/2016,7150,5.40000009536743,2225
6117666160,4/18/2016,5153,3.91000008583069,2018
6117666160,4/19/2016,11135,8.40999984741211,2606
6117666160,4/20/2016,10449,8.02000045776367,2536
6117666160,4/21/2016,19542,15.0100002288818,4900
6117666160,4/22/2016,8206,6.19999980926514,2409
6117666160,4/23/2016,11495,8.68000030517578,2651
6117666160,4/24/2016,7623,5.76000022888184,2305
6117666160,4/25/2016,0,0,1497
6117666160,4/26/2016,9543,7.21000003814697,2450
6117666160,4/27/2016,9411,7.1100001335144,2576
6117666160,4/28/2016,3403,2.59999990463257,1879
6117666160,4/29/2016,9592,7.23999977111816,2560
6117666160,4/30/2016,6987,5.28000020980835,2275
6117666160,5/1/2016,8915,6.73000001907349,2361
6117666160,5/2/2016,4933,3.73000001907349,2044
6117666160,5/3/2016,0,0,1496
6117666160,5/4/2016,2997,2.25999999046326,1902
6117666160,5/5/2016,9799,7.40000009536743,2636
6117666160,5/6/2016,3365,2.6800000667572,1838
6117666160,5/7/2016,7336,5.53999996185303,2469
6117666160,5/8/2016,7328,5.53000020980835,2250
6117666160,5/9/2016,4477,3.38000011444092,1248
6290855005,4/12/2016,4562,3.45000004768372,2560
6290855005,4/13/2016,7142,5.40000009536743,2905
6290855005,4/14/2016,7671,5.80000019073486,2952
6290855005,4/15/2016,9501,7.17999982833862,2896
6290855005,4/16/2016,8301,6.28000020980835,2783
6290855005,4/17/2016,7851,5.94000005722046,3171
6290855005,4/18/2016,6885,5.21000003814697,2766
6290855005,4/19/2016,7142,5.40000009536743,2839
6290855005,4/20/2016,6361,4.80999994277954,2701
6290855005,4/21/2016,0,0,2060
6290855005,4/22/2016,6238,4.71999979019165,2796
6290855005,4/23/2016,0,0,2664
6290855005,4/24/2016,5896,4.46000003814697,2703
6290855005,4/25/2016,7802,5.90000009536743,2771
6290855005,4/26/2016,0,0,2060
6290855005,4/27/2016,5565,4.21000003814697,2743
6290855005,4/28/2016,5731,4.32999992370605,2687
6290855005,4/29/2016,0,0,2060
6290855005,4/30/2016,6744,5.09999990463257,2843
6290855005,5/1/2016,9837,7.44000005722046,3327
6290855005,5/2/2016,6781,5.13000011444092,2725
6290855005,5/3/2016,6047,4.57000017166138,2671
6290855005,5/4/2016,5832,4.40999984741211,2718
6290855005,5/5/2016,6339,4.78999996185303,2682
6290855005,5/6/2016,6116,4.61999988555908,2806
6290855005,5/7/2016,5510,4.17000007629395,2613
6290855005,5/8/2016,7706,5.82999992370605,2712
6290855005,5/9/2016,6277,4.75,2175
6290855005,5/10/2016,0,0,0
6775888955,4/12/2016,0,0,1841
6775888955,4/13/2016,4053,2.91000008583069,2400
6775888955,4/14/2016,5162,3.70000004768372,2507
6775888955,4/15/2016,1282,0.920000016689301,2127
6775888955,4/16/2016,4732,3.39000010490417,2225
6775888955,4/17/2016,2497,1.78999996185303,2067
6775888955,4/18/2016,8294,5.94999980926514,2798
6775888955,4/19/2016,0,0,1841
6775888955,4/20/2016,10771,7.71999979019165,3727
6775888955,4/21/2016,0,0,1841
6775888955,4/22/2016,637,0.46000000834465,1922
6775888955,4/23/2016,0,0,1841
6775888955,4/24/2016,2153,1.53999996185303,2053
6775888955,4/25/2016,6474,4.6399998664856,2484
6775888955,4/26/2016,7091,5.26999998092651,2584
6775888955,4/27/2016,0,0,1841
6775888955,4/28/2016,703,0.5,1993
6775888955,4/29/2016,0,0,1841
6775888955,4/30/2016,2503,1.78999996185303,2280
6775888955,5/1/2016,2487,1.77999997138977,2319
6775888955,5/2/2016,0,0,1841
6775888955,5/3/2016,9,0.00999999977648258,1843
6775888955,5/4/2016,0,0,1841
6775888955,5/5/2016,0,0,1841
6775888955,5/6/2016,4697,3.36999988555908,2496
6775888955,5/7/2016,1967,1.4099999666214,1032
6962181067,4/12/2016,10199,6.73999977111816,1994
6962181067,4/13/2016,5652,3.74000000953674,1718
6962181067,4/14/2016,1551,1.02999997138977,1466
6962181067,4/15/2016,5563,3.6800000667572,1756
6962181067,4/16/2016,13217,8.73999977111816,2173
6962181067,4/17/2016,10145,6.71000003814697,2027
6962181067,4/18/2016,11404,7.53999996185303,2039
6962181067,4/19/2016,10742,7.09999990463257,2046
6962181067,4/20/2016,13928,9.55000019073486,2174
6962181067,4/21/2016,11835,9.71000003814697,2179
6962181067,4/22/2016,10725,7.09000015258789,2086
6962181067,4/23/2016,20031,13.2399997711182,2571
6962181067,4/24/2016,5029,3.3199999332428,1705
6962181067,4/25/2016,13239,9.27000045776367,2194
6962181067,4/26/2016,10433,6.90000009536743,2012
6962181067,4/27/2016,10320,6.82000017166138,2034
6962181067,4/28/2016,12627,8.35000038146973,2182
6962181067,4/29/2016,10762,7.1100001335144,2254
6962181067,4/30/2016,10081,6.65999984741211,2002
6962181067,5/1/2016,5454,3.60999989509583,1740
6962181067,5/2/2016,12912,8.53999996185303,2162
6962181067,5/3/2016,12109,8.11999988555908,2072
6962181067,5/4/2016,10147,6.71000003814697,2086
6962181067,5/5/2016,10524,6.96000003814697,2066
6962181067,5/6/2016,5908,3.91000008583069,1850
6962181067,5/7/2016,6815,4.5,1947
6962181067,5/8/2016,4188,2.76999998092651,1659
6962181067,5/9/2016,12342,8.72000026702881,2105
6962181067,5/10/2016,15448,10.210000038147,2361
6962181067,5/11/2016,6722,4.44000005722046,1855
6962181067,5/12/2016,3587,2.36999988555908,928
7007744171,4/12/2016,14172,10.289999961853,2937
7007744171,4/13/2016,12862,9.64999961853027,2742
7007744171,4/14/2016,11179,8.23999977111816,2668
7007744171,4/15/2016,5273,3.52999997138977,2098
7007744171,4/16/2016,4631,3.09999990463257,2076
7007744171,4/17/2016,8059,5.3899998664856,2383
7007744171,4/18/2016,14816,10.9799995422363,2832
7007744171,4/19/2016,14194,10.4799995422363,2812
7007744171,4/20/2016,15566,11.3100004196167,3096
7007744171,4/21/2016,13744,9.1899995803833,2763
7007744171,4/22/2016,15299,10.2399997711182,2889
7007744171,4/23/2016,8093,5.40999984741211,2284
7007744171,4/24/2016,11085,7.42000007629395,2667
7007744171,4/25/2016,18229,13.3400001525879,3055
7007744171,4/26/2016,15090,10.1000003814697,2939
7007744171,4/27/2016,13541,10.2200002670288,2830
7007744171,4/28/2016,15128,10.1199998855591,2836
7007744171,4/29/2016,20067,14.3000001907349,3180
7007744171,4/30/2016,3761,2.51999998092651,2051
7007744171,5/1/2016,5600,3.75,2225
7007744171,5/2/2016,13041,9.18000030517578,2642
7007744171,5/3/2016,14510,10.8699998855591,2976
7007744171,5/4/2016,0,0,1557
7007744171,5/5/2016,15010,11.1000003814697,2933
7007744171,5/6/2016,11459,7.67000007629395,2553
7007744171,5/7/2016,0,0,120
7086361926,4/12/2016,11317,8.40999984741211,2772
7086361926,4/13/2016,5813,3.61999988555908,2516
7086361926,4/14/2016,9123,6.11999988555908,2734
7086361926,4/15/2016,8585,5.67000007629395,2395
7086361926,4/16/2016,31,0.00999999977648258,1635
7086361926,4/17/2016,0,0,1629
7086361926,4/18/2016,9827,6.71000003814697,2743
7086361926,4/19/2016,10688,7.28999996185303,2944
7086361926,4/20/2016,14365,10.6400003433228,2997
7086361926,4/21/2016,9469,6.17999982833862,2463
7086361926,4/22/2016,9753,6.53000020980835,2846
7086361926,4/23/2016,2817,1.80999994277954,1965
7086361926,4/24/2016,3520,2.16000008583069,2049
7086361926,4/25/2016,10091,6.82000017166138,2752
7086361926,4/26/2016,10387,7.07000017166138,2781
7086361926,4/27/2016,11107,8.34000015258789,2693
7086361926,4/28/2016,11584,7.80000019073486,2862
7086361926,4/29/2016,7881,4.94999980926514,2616
7086361926,4/30/2016,14560,9.40999984741211,2995
7086361926,5/1/2016,12390,8.06999969482422,2730
7086361926,5/2/2016,10052,6.80999994277954,2754
7086361926,5/3/2016,10288,6.76000022888184,2754
7086361926,5/4/2016,10988,8.3100004196167,2655
7086361926,5/5/2016,8564,5.59999990463257,2386
7086361926,5/6/2016,12461,8.38000011444092,2924
7086361926,5/7/2016,12827,8.47999954223633,2739
7086361926,5/8/2016,10677,7.09999990463257,2534
7086361926,5/9/2016,13566,9.10999965667725,2960
7086361926,5/10/2016,14433,10.789999961853,2800
7086361926,5/11/2016,9572,6.51999998092651,2735
7086361926,5/12/2016,3789,2.55999994277954,1199
8053475328,4/12/2016,18060,14.1199998855591,3186
8053475328,4/13/2016,16433,13.3500003814697,3140
8053475328,4/14/2016,20159,15.9700002670288,3411
8053475328,4/15/2016,20669,16.2399997711182,3410
8053475328,4/16/2016,14549,11.1099996566772,2867
8053475328,4/17/2016,18827,13.6899995803833,3213
8053475328,4/18/2016,17076,12.6599998474121,3133
8053475328,4/19/2016,15929,12.4799995422363,3114
8053475328,4/20/2016,15108,12.1899995803833,3043
8053475328,4/21/2016,16057,12.5100002288818,3103
8053475328,4/22/2016,10520,8.28999996185303,2655
8053475328,4/23/2016,22359,17.1900005340576,3554
8053475328,4/24/2016,22988,17.9500007629395,3577
8053475328,4/25/2016,20500,15.6899995803833,3403
8053475328,4/26/2016,12685,9.61999988555908,2846
8053475328,4/27/2016,12422,9.81999969482422,2852
8053475328,4/28/2016,15447,12.3999996185303,3062
8053475328,4/29/2016,12315,9.64999961853027,2794
8053475328,4/30/2016,7135,5.59000015258789,2408
8053475328,5/1/2016,1170,0.850000023841858,1886
8053475328,5/2/2016,1969,1.42999994754791,1988
8053475328,5/3/2016,15484,11.8999996185303,3023
8053475328,5/4/2016,14581,11.1499996185303,2918
8053475328,5/5/2016,14990,11.5100002288818,2950
8053475328,5/6/2016,13953,11,2859
8053475328,5/7/2016,19769,15.6700000762939,3331
8053475328,5/8/2016,22026,17.6499996185303,3589
8053475328,5/9/2016,12465,9.38000011444092,2765
8053475328,5/10/2016,14810,11.3599996566772,2926
8053475328,5/11/2016,12209,9.39999961853027,2809
8053475328,5/12/2016,4998,3.91000008583069,1505
8253242879,4/12/2016,9033,7.15999984741211,2044
8253242879,4/13/2016,8053,6.09999990463257,1935
8253242879,4/14/2016,5234,3.46000003814697,1705
8253242879,4/15/2016,2672,1.76999998092651,1632
8253242879,4/16/2016,9256,6.1399998664856,1880
8253242879,4/17/2016,10204,7.90999984741211,2112
8253242879,4/18/2016,5151,3.48000001907349,1829
8253242879,4/19/2016,4212,2.77999997138977,1763
8253242879,4/20/2016,6466,4.26999998092651,1931
8253242879,4/21/2016,11268,8.5600004196167,2218
8253242879,4/22/2016,2824,1.87000000476837,1651
8253242879,4/23/2016,9282,6.26000022888184,2132
8253242879,4/24/2016,8905,7.13000011444092,1976
8253242879,4/25/2016,6829,4.51000022888184,1909
8253242879,4/26/2016,4562,3.03999996185303,1813
8253242879,4/27/2016,10232,8.18000030517578,2008
8253242879,4/28/2016,2718,1.79999995231628,1580
8253242879,4/29/2016,6260,4.26000022888184,1854
8253242879,4/30/2016,0,0,0
8378563200,4/12/2016,7626,6.05000019073486,3635
8378563200,4/13/2016,12386,9.81999969482422,4079
8378563200,4/14/2016,13318,10.5600004196167,4163
8378563200,4/15/2016,14461,11.4700002670288,3666
8378563200,4/16/2016,11207,8.89000034332275,3363
8378563200,4/17/2016,2132,1.69000005722046,2572
8378563200,4/18/2016,13630,10.8100004196167,4157
8378563200,4/19/2016,13070,10.3599996566772,4092
8378563200,4/20/2016,9388,7.44000005722046,3787
8378563200,4/21/2016,15148,12.0100002288818,4236
8378563200,4/22/2016,12200,9.67000007629395,4044
8378563200,4/23/2016,5709,4.53000020980835,2908
8378563200,4/24/2016,3703,2.94000005722046,2741
8378563200,4/25/2016,12405,9.84000015258789,4005
8378563200,4/26/2016,16208,12.8500003814697,3763
8378563200,4/27/2016,7359,5.84000015258789,3061
8378563200,4/28/2016,5417,4.30000019073486,2884
8378563200,4/29/2016,6175,4.90000009536743,2982
8378563200,4/30/2016,2946,2.33999991416931,2660
8378563200,5/1/2016,11419,9.0600004196167,3369
8378563200,5/2/2016,6064,4.80999994277954,3491
8378563200,5/3/2016,8712,6.90999984741211,3784
8378563200,5/4/2016,7875,6.23999977111816,3110
8378563200,5/5/2016,8567,6.78999996185303,3783
8378563200,5/6/2016,7045,5.59000015258789,3644
8378563200,5/7/2016,4468,3.53999996185303,2799
8378563200,5/8/2016,2943,2.32999992370605,2685
8378563200,5/9/2016,8382,6.65000009536743,3721
8378563200,5/10/2016,6582,5.21999979019165,3586
8378563200,5/11/2016,9143,7.25,3788
8378563200,5/12/2016,4561,3.61999988555908,1976
8583815059,4/12/2016,5014,3.91000008583069,2650
8583815059,4/13/2016,5571,4.34999990463257,2654
8583815059,4/14/2016,3135,2.45000004768372,2443
8583815059,4/15/2016,3430,2.6800000667572,2505
8583815059,4/16/2016,5319,4.15000009536743,2693
8583815059,4/17/2016,3008,2.34999990463257,2439
8583815059,4/18/2016,3864,3.00999999046326,2536
8583815059,4/19/2016,5697,4.44000005722046,2668
8583815059,4/20/2016,5273,4.1100001335144,2647
8583815059,4/21/2016,8538,6.65999984741211,2883
8583815059,4/22/2016,8687,6.78000020980835,2944
8583815059,4/23/2016,9423,7.34999990463257,3012
8583815059,4/24/2016,8286,6.46000003814697,2889
8583815059,4/25/2016,4503,3.50999999046326,2547
8583815059,4/26/2016,10499,8.1899995803833,3093
8583815059,4/27/2016,12474,9.72999954223633,3142
8583815059,4/28/2016,6174,4.82000017166138,2757
8583815059,4/29/2016,15168,11.8299999237061,3513
8583815059,4/30/2016,10085,7.86999988555908,3164
8583815059,5/1/2016,4512,3.51999998092651,2596
8583815059,5/2/2016,8469,6.6100001335144,2894
8583815059,5/3/2016,12015,9.36999988555908,3212
8583815059,5/4/2016,3588,2.79999995231628,2516
8583815059,5/5/2016,12427,9.6899995803833,3266
8583815059,5/6/2016,5843,4.55999994277954,2683
8583815059,5/7/2016,6117,4.76999998092651,2810
8583815059,5/8/2016,9217,7.19000005722046,2940
8583815059,5/9/2016,9877,7.69999980926514,2947
8583815059,5/10/2016,8240,6.42999982833862,2846
8583815059,5/11/2016,8701,6.78999996185303,2804
8583815059,5/12/2016,0,0,0
8792009665,4/12/2016,2564,1.63999998569489,2044
8792009665,4/13/2016,1320,0.839999973773956,1934
8792009665,4/14/2016,1219,0.779999971389771,1963
8792009665,4/15/2016,2483,1.5900000333786,2009
8792009665,4/16/2016,244,0.159999996423721,1721
8792009665,4/17/2016,0,0,1688
8792009665,4/18/2016,0,0,1688
8792009665,4/19/2016,0,0,1688
8792009665,4/20/2016,3147,2.00999999046326,2188
8792009665,4/21/2016,144,0.0900000035762787,1720
8792009665,4/22/2016,4068,2.59999990463257,2419
8792009665,4/23/2016,5245,3.35999989509583,2748
8792009665,4/24/2016,400,0.259999990463257,1799
8792009665,4/25/2016,0,0,1688
8792009665,4/26/2016,1321,0.850000023841858,1928
8792009665,4/27/2016,1758,1.12999999523163,2067
8792009665,4/28/2016,6157,3.94000005722046,2780
8792009665,4/29/2016,8360,5.34999990463257,3101
8792009665,4/30/2016,7174,4.59000015258789,2896
8792009665,5/1/2016,1619,1.03999996185303,1962
8792009665,5/2/2016,1831,1.16999995708466,2015
8792009665,5/3/2016,2421,1.54999995231628,2297
8792009665,5/4/2016,2283,1.46000003814697,2067
8792009665,5/5/2016,0,0,1688
8792009665,5/6/2016,0,0,1688
8792009665,5/7/2016,0,0,1688
8792009665,5/8/2016,0,0,1688
8792009665,5/9/2016,0,0,1688
8792009665,5/10/2016,0,0,57
8877689391,4/12/2016,23186,20.3999996185303,3921
8877689391,4/13/2016,15337,9.57999992370605,3566
8877689391,4/14/2016,21129,18.9799995422363,3793
8877689391,4/15/2016,13422,7.17000007629395,3934
8877689391,4/16/2016,29326,25.2900009155273,4547
8877689391,4/17/2016,15118,8.86999988555908,3545
8877689391,4/18/2016,11423,8.67000007629395,2761
8877689391,4/19/2016,18785,17.3999996185303,3676
8877689391,4/20/2016,19948,18.1100006103516,3679
8877689391,4/21/2016,19377,17.6200008392334,3659
8877689391,4/22/2016,18258,16.3099994659424,3427
8877689391,4/23/2016,11200,7.42999982833862,3891
8877689391,4/24/2016,16674,15.7399997711182,3455
8877689391,4/25/2016,12986,8.73999977111816,3802
8877689391,4/26/2016,11101,8.43000030517578,2860
8877689391,4/27/2016,23629,20.6499996185303,3808
8877689391,4/28/2016,14890,11.3000001907349,3060
8877689391,4/29/2016,9733,7.3899998664856,2698
8877689391,4/30/2016,27745,26.7199993133545,4398
8877689391,5/1/2016,10930,8.31999969482422,2786
8877689391,5/2/2016,4790,3.64000010490417,2189
8877689391,5/3/2016,10818,8.21000003814697,2817
8877689391,5/4/2016,18193,16.2999992370605,3477
8877689391,5/5/2016,14055,10.6700000762939,3052
8877689391,5/6/2016,21727,19.3400001525879,4015
8877689391,5/7/2016,12332,8.13000011444092,4142
8877689391,5/8/2016,10686,8.10999965667725,2847
8877689391,5/9/2016,20226,18.25,3710
8877689391,5/10/2016,10733,8.14999961853027,2832
8877689391,5/11/2016,21420,19.5599994659424,3832
8877689391,5/12/2016,8064,6.11999988555908,1849
